Timestamp,Op-Count,,Byte-Count,,Avg-ResTime,,Avg-ProcTime,,Throughput,,Bandwidth,,Succ-Ratio,,Version-Info,,
15:42:25,2725,700,174400000,44800000,11.67,11.56,11.67,11.56,544.42,139.85,34842664.53,8950271.94,100%,100%,14,14,14
15:42:30,2694,736,172416000,47104000,11.67,11.55,11.67,11.55,538.04,146.99,34434258.04,9407238.23,100%,100%,15,15,15
15:42:35,2747,677,175808000,43328000,11.68,11.62,11.68,11.62,548.76,135.24,35120376.35,8655394.6,100%,100%,16,16,16
15:42:40,2750,668,176000000,42752000,11.71,11.6,11.71,11.6,549.35,133.45,35158411.79,8540593.89,100%,100%,17,17,17
15:42:45,2706,716,173184000,45824000,11.7,11.54,11.7,11.53,540.42,143,34587158.2,9152157.02,100%,100%,18,18,18
15:42:50,2738,678,175232000,43392000,11.71,11.59,11.71,11.59,547.09,135.47,35014041.08,8670381.79,100%,100%,19,19,19
15:42:55,2745,684,175680000,43776000,11.68,11.54,11.68,11.53,548.39,136.64,35096641.31,8745229.31,100%,100%,20,20,20
15:43:00,2748,659,175872000,42176000,11.75,11.61,11.75,11.61,548.85,131.62,35126155.43,8423568.98,100%,100%,21,21,21
15:43:05,2764,666,176896000,42624000,11.65,11.56,11.65,11.56,552.28,133.07,35345753.5,8516601.59,100%,100%,22,22,22
15:43:10,2788,638,178432000,40832000,11.68,11.57,11.68,11.56,557.03,127.47,35649966.79,8157929.45,100%,100%,23,23,23
15:43:15,2734,687,174976000,43968000,11.69,11.58,11.69,11.57,546.08,137.22,34948996.44,8781848.59,100%,100%,24,24,24
15:43:20,2751,664,176064000,42496000,11.72,11.6,11.72,11.6,549.27,132.57,35153098.13,8484713.5,100%,100%,25,25,25
15:43:25,2731,700,174784000,44800000,11.66,11.58,11.66,11.58,545.4,139.8,34905790.86,8947396.77,100%,100%,26,26,26
15:43:30,2721,707,174144000,45248000,11.67,11.54,11.67,11.54,543.4,141.19,34777472.11,9036313.12,100%,100%,27,27,27
15:43:35,2750,669,176000000,42816000,11.71,11.59,11.71,11.59,549.12,133.58,35143948.83,8549320.72,100%,100%,28,28,28
15:43:40,2753,678,176192000,43392000,11.65,11.57,11.64,11.57,549.87,135.42,35191881.33,8666825.3,100%,100%,29,29,29
15:43:45,2726,700,174464000,44800000,11.69,11.54,11.69,11.54,544.45,139.81,34844962.02,8947626.42,100%,100%,30,30,30
15:43:50,2718,698,173952000,44672000,11.72,11.58,11.72,11.58,542.96,139.43,34749673.99,8923769.42,100%,100%,31,31,31
15:43:55,2746,679,175744000,43456000,11.67,11.61,11.67,11.61,548.51,135.63,35104854.98,8680356.88,100%,100%,32,32,32
15:44:00,2770,661,177280000,42304000,11.66,11.57,11.66,11.57,553.29,132.02,35410274.07,8449500.58,100%,100%,33,33,33
15:44:05,2744,692,175616000,44288000,11.65,11.53,11.65,11.53,548.11,138.23,35079159.98,8846711.84,100%,100%,34,34,34
15:44:10,2743,684,175552000,43776000,11.67,11.57,11.67,11.57,547.73,136.59,35054795.37,8741812.16,100%,100%,35,35,35
15:44:15,2738,686,175232000,43904000,11.69,11.61,11.68,11.61,546.9,137.02,35001831.18,8769534.94,100%,100%,36,36,36
15:44:20,2735,677,175040000,43328000,11.72,11.64,11.72,11.64,546.47,135.27,34973799.4,8657240.93,100%,100%,37,37,37
15:44:25,2762,653,176768000,41792000,11.7,11.59,11.7,11.58,551.83,130.47,35317357.33,8349832.66,100%,100%,38,38,38
15:44:30,2756,654,176384000,41856000,11.72,11.59,11.72,11.59,550.73,130.69,35246908.77,8364032.25,100%,100%,39,39,39
15:44:35,2727,686,174528000,43904000,11.73,11.58,11.73,11.58,544.9,137.07,34873447.15,8772580.48,100%,100%,40,40,40
15:44:40,2752,672,176128000,43008000,11.68,11.58,11.68,11.57,549.46,134.18,35165388.18,8587450.37,100%,100%,41,41,41
15:44:45,2688,744,172032000,47616000,11.65,11.53,11.65,11.52,537.05,148.65,34371271.31,9513341.01,100%,100%,42,42,42
15:44:50,2726,683,174464000,43712000,11.73,11.61,11.73,11.61,544.71,136.48,34861436.21,8734535.38,100%,100%,43,43,43
15:44:55,2739,680,175296000,43520000,11.7,11.59,11.7,11.59,547.32,135.88,35028549.02,8696419.75,100%,100%,44,44,44
15:45:00,2728,689,174592000,44096000,11.71,11.58,11.71,11.57,545.02,137.65,34881178.53,8809455.85,100%,100%,45,45,45
15:45:05,2698,742,172672000,47488000,11.62,11.57,11.62,11.57,538.96,148.23,34493619.41,9486677.67,100%,100%,46,46,46
15:45:10,2732,694,174848000,44416000,11.67,11.54,11.67,11.54,546.02,138.7,34945089.15,8877008.25,100%,100%,47,47,47
15:45:15,2725,702,174400000,44928000,11.67,11.55,11.67,11.55,544.05,140.15,34819236.55,8969722.35,100%,100%,48,48,48
15:45:20,2713,719,173632000,46016000,11.65,11.54,11.65,11.54,541.75,143.57,34671904.51,9188599.4,100%,100%,49,49,49
15:45:25,2705,719,173120000,46016000,11.7,11.55,11.7,11.55,540.23,143.59,34574832.4,9190006.6,100%,100%,50,50,50
15:45:30,2709,711,173376000,45504000,11.7,11.56,11.7,11.56,541.06,142.01,34628157.98,9088854.87,100%,100%,51,51,51
15:45:35,2741,692,175424000,44288000,11.65,11.61,11.64,11.6,547.54,138.23,35042818.82,8846937.08,100%,100%,52,52,52
15:45:40,2735,678,175040000,43392000,11.72,11.56,11.72,11.56,546.47,135.47,34973841.95,8669980.77,100%,100%,53,53,53
15:45:45,2733,672,174912000,43008000,11.77,11.59,11.77,11.58,545.8,134.2,34931085.35,8588725.48,100%,100%,54,54,54
15:45:50,2747,693,175808000,44352000,11.62,11.56,11.62,11.55,548.81,138.45,35124012.4,8860709.24,100%,100%,55,55,55
15:45:55,2765,675,176960000,43200000,11.64,11.53,11.64,11.53,552.15,134.79,35337342.93,8626534.6,100%,100%,56,56,56
15:46:00,2734,690,174976000,44160000,11.68,11.57,11.68,11.57,546.07,137.82,34948630.76,8820558.61,100%,100%,57,57,57
15:46:05,2734,696,174976000,44544000,11.67,11.51,11.67,11.51,545.85,138.97,34934555.3,8893837.04,100%,100%,58,58,58
15:46:10,2543,632,162752000,40448000,11.7,11.6,11.7,11.59,547.24,136.03,35023451.14,8706103.32,100%,100%,59,59,59
