Timestamp,Op-Count,,Byte-Count,,Avg-ResTime,,Avg-ProcTime,,Throughput,,Bandwidth,,Succ-Ratio,,Version-Info,,
12:21:52,2693,693,172352000,44352000,11.76,11.96,11.76,11.96,537.84,138.4,34421736.32,8857412.41,100%,100%,15,15,15
12:21:58,2737,661,175168000,42304000,11.71,11.95,11.71,11.95,546.69,132.03,34988250.86,8449711.99,100%,100%,16,16,16
12:22:03,2735,659,175040000,42176000,11.73,11.97,11.73,11.97,546.24,131.61,34959250.84,8423208.42,100%,100%,17,17,17
12:22:08,2690,690,172160000,44160000,11.78,11.99,11.78,11.99,537.33,137.83,34389164.33,8820803.64,100%,100%,18,18,18
12:22:13,2710,682,173440000,43648000,11.75,11.91,11.74,11.91,541.35,136.24,34646515.8,8719053.92,100%,100%,19,19,19
12:22:18,2689,697,172096000,44608000,11.77,11.9,11.77,11.9,537.2,139.25,34381075.81,8912145.27,100%,100%,20,20,20
12:22:23,2725,666,174400000,42624000,11.74,11.95,11.74,11.95,544.29,133.03,34834781.84,8513605.02,100%,100%,21,21,21
12:22:28,2731,678,174784000,43392000,11.69,11.84,11.69,11.84,545.69,135.47,34924034.65,8669775.19,100%,100%,22,22,22
12:22:33,2689,694,172096000,44416000,11.78,11.93,11.78,11.93,537.25,138.66,34383977.75,8874060.24,100%,100%,23,23,23
12:22:38,2700,702,172800000,44928000,11.68,11.92,11.68,11.91,539.69,140.32,34540066.07,8980502.02,100%,100%,24,24,24
12:22:43,2668,698,170752000,44672000,11.84,11.99,11.84,11.99,532.92,139.42,34106892.64,8923012.57,100%,100%,25,25,25
12:22:48,2702,696,172928000,44544000,11.75,11.88,11.74,11.88,539.52,138.98,34529253.01,8894550.67,100%,100%,26,26,26
12:22:53,2756,650,176384000,41600000,11.71,11.84,11.7,11.84,550.7,129.88,35244998.87,8312582.54,100%,100%,27,27,27
12:22:58,2741,667,175424000,42688000,11.69,11.88,11.69,11.88,547.56,133.24,35043660,8527526.54,100%,100%,28,28,28
12:23:03,2683,698,171712000,44672000,11.77,11.99,11.77,11.99,535.88,139.41,34296148.41,8922405.51,100%,100%,29,29,29
12:23:08,2734,673,174976000,43072000,11.7,11.82,11.7,11.82,546.44,134.51,34972316.58,8608959.19,100%,100%,30,30,30
12:23:13,2729,671,174656000,42944000,11.72,11.89,11.72,11.89,545.34,134.08,34901779.2,8581217.91,100%,100%,31,31,31
12:23:18,2739,651,175296000,41664000,11.75,11.93,11.75,11.93,547.32,130.09,35028619.08,8325442.56,100%,100%,32,32,32
12:23:23,2761,637,176704000,40768000,11.73,11.86,11.73,11.86,551.76,127.3,35312637.25,8147010.43,100%,100%,33,33,33
12:23:28,2750,630,176000000,40320000,11.78,11.97,11.78,11.97,549.44,125.87,35163845.58,8055908.15,100%,100%,34,34,34
12:23:33,2734,653,174976000,41792000,11.75,12,11.75,12,545.93,130.39,34939300.71,8345037.97,100%,100%,35,35,35
12:23:38,2701,692,172864000,44288000,11.74,11.92,11.74,11.92,539.7,138.27,34540884.97,8849380.01,100%,100%,36,36,36
12:23:43,2687,691,171968000,44224000,11.79,11.97,11.79,11.95,536.85,138.06,34358610.4,8835557.46,100%,100%,37,37,37
12:23:48,2724,675,174336000,43200000,11.73,11.86,11.73,11.85,543.99,134.8,34815656.72,8627445.38,100%,100%,38,38,38
12:23:53,2761,615,176704000,39360000,11.82,11.93,11.82,11.93,551.48,122.84,35294722.15,7861989.14,100%,100%,39,39,39
12:23:58,2682,718,171648000,45952000,11.71,11.87,11.71,11.87,535.78,143.43,34290177.05,9179818.94,100%,100%,40,40,40
12:24:03,2744,668,175616000,42752000,11.67,11.87,11.67,11.87,548.07,133.42,35076709.99,8539075.16,100%,100%,41,41,41
12:24:08,2747,658,175808000,42112000,11.7,11.89,11.7,11.88,548.8,131.46,35122910.08,8413207.2,100%,100%,42,42,42
12:24:13,2710,700,173440000,44800000,11.68,11.94,11.67,11.93,541.28,139.82,34641920.26,8948322.2,100%,100%,43,43,43
12:24:18,2793,604,178752000,38656000,11.74,11.91,11.74,11.91,557.96,120.66,35709315.42,7722341.2,100%,100%,44,44,44
12:24:23,2669,688,170816000,44032000,11.86,12.03,11.86,12.03,533.19,137.44,34123979.69,8796280.48,100%,100%,45,45,45
12:24:28,2712,689,173568000,44096000,11.71,11.88,11.71,11.87,541.94,137.69,34683922.14,8811941.56,100%,100%,46,46,46
12:24:33,2719,689,174016000,44096000,11.69,11.87,11.69,11.87,543.35,137.69,34774240.6,8812233.41,100%,100%,47,47,47
12:24:38,2693,713,172352000,45632000,11.69,11.88,11.69,11.88,538.25,142.5,34448316.74,9120269.7,100%,100%,48,48,48
12:24:43,2724,675,174336000,43200000,11.72,11.9,11.72,11.9,544.32,134.88,34836704.79,8632422.5,100%,100%,49,49,49
12:24:48,2682,728,171648000,46592000,11.66,11.93,11.66,11.93,535.6,145.38,34278246.5,9304418.91,100%,100%,50,50,50
12:24:53,2691,699,172224000,44736000,11.75,11.86,11.75,11.86,537.88,139.72,34424105.2,8941888.63,100%,100%,51,51,51
12:24:58,2732,669,174848000,42816000,11.7,11.89,11.7,11.89,545.95,133.69,34940809.62,8556116.3,100%,100%,52,52,52
12:25:03,2691,720,172224000,46080000,11.67,11.88,11.67,11.88,537.81,143.9,34419536.58,9209645.71,100%,100%,53,53,53
12:25:08,2719,688,174016000,44032000,11.69,11.88,11.69,11.88,543.32,137.48,34772676.6,8798778.07,100%,100%,54,54,54
12:25:13,2688,714,172032000,45696000,11.71,11.86,11.71,11.86,536.9,142.62,34361577.46,9127461.35,100%,100%,55,55,55
12:25:18,2704,677,173056000,43328000,11.79,11.91,11.79,11.9,540.06,135.21,34563664.81,8653686.65,100%,100%,56,56,56
12:25:23,2746,653,175744000,41792000,11.74,11.84,11.74,11.83,548.37,130.39,35095718.69,8345240.24,100%,100%,57,57,57
12:25:28,2699,682,172736000,43648000,11.79,11.9,11.79,11.9,539.16,136.23,34505980.38,8718971.18,100%,100%,58,58,58
12:25:33,2519,649,161216000,41536000,11.77,11.92,11.77,11.92,537.85,138.61,34422501,8871031.2,100%,100%,59,59,59
