Timestamp,Op-Count,,Byte-Count,,Avg-ResTime,,Avg-ProcTime,,Throughput,,Bandwidth,,Succ-Ratio,,Version-Info,,
14:17:49,2749,700,175936000,44800000,11.61,11.43,11.61,11.42,549.58,139.94,35173114.61,8956433.21,100%,100%,34,34,34
14:17:54,2741,721,175424000,46144000,11.56,11.42,11.55,11.41,547.99,144.15,35071633.56,9225370.85,100%,100%,35,35,35
14:17:59,2759,683,176576000,43712000,11.63,11.51,11.63,11.51,551.21,136.45,35277265.99,8733012.46,100%,100%,36,36,36
14:18:05,2737,701,175168000,44864000,11.64,11.5,11.64,11.5,547.18,140.14,35019540.53,8969264.03,100%,100%,37,37,37
14:18:10,2773,677,177472000,43328000,11.61,11.5,11.61,11.5,553.62,135.16,35431673.36,8650067.33,100%,100%,38,38,38
14:18:15,2773,656,177472000,41984000,11.67,11.52,11.67,11.52,554.15,131.1,35465773.51,8390347.28,100%,100%,39,39,39
14:18:20,2766,687,177024000,43968000,11.59,11.53,11.59,11.53,552.32,137.18,35348540.88,8779236.44,100%,100%,40,40,40
14:18:25,2756,672,176384000,43008000,11.67,11.57,11.67,11.57,550.91,134.33,35258513.91,8596870.11,100%,100%,41,41,41
14:18:30,2777,647,177728000,41408000,11.68,11.57,11.68,11.57,554.9,129.28,35513666.32,8274119.18,100%,100%,42,42,42
14:18:35,2702,722,172928000,46208000,11.69,11.55,11.69,11.55,540.05,144.3,34563282.98,9235427.54,100%,100%,43,43,43
14:18:40,2768,681,177152000,43584000,11.59,11.49,11.59,11.48,553.03,136.06,35394094,8707926.8,100%,100%,44,44,44
14:18:45,2765,680,176960000,43520000,11.61,11.48,11.61,11.48,552.39,135.85,35353273.77,8694237.89,100%,100%,45,45,45
14:18:50,2755,711,176320000,45504000,11.54,11.45,11.54,11.45,550.67,142.11,35242878.61,9095325.89,100%,100%,46,46,46
14:18:55,2725,716,174400000,45824000,11.62,11.55,11.62,11.55,544.55,143.08,34851278.62,9157221.31,100%,100%,47,47,47
14:19:00,2766,649,177024000,41536000,11.71,11.59,11.71,11.59,552.61,129.66,35366884.6,8298152.65,100%,100%,48,48,48
14:19:05,2792,656,178688000,41984000,11.61,11.49,11.61,11.48,557.8,131.05,35699508.51,8387504.25,100%,100%,49,49,49
14:19:10,2782,673,178048000,43072000,11.59,11.5,11.59,11.5,555.19,134.31,35532232.39,8595785.89,100%,100%,50,50,50
14:19:15,2721,714,174144000,45696000,11.65,11.57,11.65,11.56,543.18,142.53,34763565.83,9122154.79,100%,100%,51,51,51
14:19:20,2729,720,174656000,46080000,11.6,11.51,11.6,11.51,545.14,143.82,34888688.27,9204471.1,100%,100%,52,52,52
14:19:25,2722,717,174208000,45888000,11.64,11.47,11.64,11.47,544.06,143.31,34820116.5,9171544.08,100%,100%,53,53,53
14:19:30,2760,677,176640000,43328000,11.65,11.52,11.65,11.51,551.02,135.16,35265234.05,8650388.56,100%,100%,54,54,54
14:19:35,2775,651,177600000,41664000,11.67,11.57,11.67,11.57,554.74,130.14,35503200.72,8328788.28,100%,100%,55,55,55
14:19:40,2731,703,174784000,44992000,11.66,11.52,11.66,11.52,545.85,140.51,34934125.53,8992524.26,100%,100%,56,56,56
14:19:45,2758,679,176512000,43456000,11.65,11.47,11.65,11.47,551.28,135.72,35282034.06,8686299.64,100%,100%,57,57,57
14:19:50,2714,743,173696000,47552000,11.57,11.45,11.57,11.45,542.49,148.52,34719155.71,9505014.92,100%,100%,58,58,58
14:19:55,2619,611,167616000,39104000,11.62,11.54,11.62,11.54,557.99,130.2,35711193.44,8332678.31,100%,100%,59,59,59
