Timestamp,Op-Count,,Byte-Count,,Avg-ResTime,,Avg-ProcTime,,Throughput,,Bandwidth,,Succ-Ratio,,Version-Info,,
15:00:26,2682,706,171648000,45184000,11.79,11.69,11.79,11.69,535.92,141.07,34298687.32,9028701.73,100%,100%,28,28,28
15:00:31,2703,693,172992000,44352000,11.78,11.62,11.78,11.62,539.74,138.38,34543085.98,8856261.69,100%,100%,29,29,29
15:00:36,2697,712,172608000,45568000,11.73,11.59,11.73,11.59,538.87,142.26,34487979.35,9104718.57,100%,100%,30,30,30
15:00:41,2747,667,175808000,42688000,11.7,11.61,11.7,11.61,549,133.3,35136158.06,8531384.05,100%,100%,31,31,31
15:00:46,2720,695,174080000,44480000,11.71,11.57,11.71,11.57,543.86,138.96,34807315.87,8893756.05,100%,100%,32,32,32
15:00:51,2710,695,173440000,44480000,11.74,11.67,11.74,11.67,541.2,138.8,34636837.71,8882958.81,100%,100%,33,33,33
15:00:56,2738,676,175232000,43264000,11.71,11.64,11.71,11.63,546.92,135.03,35002836.17,8641853.66,100%,100%,34,34,34
15:01:01,2712,692,173568000,44288000,11.75,11.63,11.74,11.62,541.74,138.23,34671294.53,8846576.62,100%,100%,35,35,35
15:01:06,2711,687,173504000,43968000,11.77,11.66,11.77,11.65,541.61,137.25,34663350.66,8784245.35,100%,100%,36,36,36
15:01:11,2704,708,173056000,45312000,11.71,11.64,11.71,11.63,539.96,141.38,34557456.7,9048541.85,100%,100%,37,37,37
15:01:16,2727,692,174528000,44288000,11.7,11.56,11.7,11.55,544.9,138.27,34873461.78,8849300.33,100%,100%,38,38,38
15:01:21,2754,670,176256000,42880000,11.69,11.58,11.69,11.58,550.02,133.81,35200964.55,8563883.05,100%,100%,39,39,39
15:01:26,2718,692,173952000,44288000,11.72,11.63,11.72,11.62,543.01,138.24,34752539.83,8847488.47,100%,100%,40,40,40
15:01:31,2739,672,175296000,43008000,11.7,11.66,11.7,11.65,547.59,134.35,35045988.54,8598452.58,100%,100%,41,41,41
15:01:36,2731,661,174784000,42304000,11.79,11.7,11.79,11.7,545.53,132.04,34914082.56,8450420.5,100%,100%,42,42,42
15:01:41,2724,690,174336000,44160000,11.72,11.6,11.72,11.59,543.93,137.78,34811312.93,8818059.91,100%,100%,43,43,43
15:01:46,2738,701,175232000,44864000,11.63,11.54,11.63,11.54,547.23,140.11,35022787.61,8966720.39,100%,100%,44,44,44
15:01:51,2758,735,176512000,47040000,11.44,11.39,11.44,11.39,551.21,146.9,35277548.83,9401541.69,100%,100%,45,45,45
15:01:56,2828,677,180992000,43328000,11.43,11.32,11.43,11.32,564.91,135.25,36154510.15,8655708.99,100%,100%,46,46,46
15:02:01,2782,665,178048000,42560000,11.59,11.51,11.59,11.5,555.85,132.87,35574107.74,8503417.79,100%,100%,47,47,47
15:02:06,2725,683,174400000,43712000,11.74,11.57,11.74,11.57,544.13,136.38,34824198.13,8728510.26,100%,100%,48,48,48
15:02:11,2710,705,173440000,45120000,11.74,11.53,11.74,11.53,541.5,140.87,34655885.75,9015711.84,100%,100%,49,49,49
15:02:16,2754,708,176256000,45312000,11.56,11.48,11.56,11.48,549.88,141.36,35192227.06,9047273.37,100%,100%,50,50,50
15:02:21,2780,625,177920000,40000000,11.72,11.63,11.72,11.62,555.74,124.94,35567197.31,7996112.84,100%,100%,51,51,51
15:02:26,2691,707,172224000,45248000,11.77,11.69,11.77,11.69,537.61,141.25,34406732.67,9039916.37,100%,100%,52,52,52
15:02:31,2710,688,173440000,44032000,11.77,11.59,11.77,11.58,541.48,137.46,34654411.29,8797644.11,100%,100%,53,53,53
15:02:36,2742,661,175488000,42304000,11.75,11.66,11.75,11.66,547.64,132.02,35049273.44,8449341.94,100%,100%,54,54,54
15:02:41,2725,679,174400000,43456000,11.75,11.62,11.75,11.62,544.65,135.71,34857313.63,8685587.24,100%,100%,55,55,55
15:02:46,2742,680,175488000,43520000,11.68,11.61,11.67,11.61,547.66,135.82,35050260.66,8692282.78,100%,100%,56,56,56
15:02:51,2767,688,177088000,44032000,11.58,11.45,11.58,11.45,552.79,137.45,35378548.75,8796861.28,100%,100%,57,57,57
15:02:56,2724,689,174336000,44096000,11.71,11.56,11.71,11.56,544.64,137.76,34856818.59,8816487.56,100%,100%,58,58,58
15:03:01,2529,647,161856000,41408000,11.77,11.68,11.77,11.67,540.51,138.29,34592493.65,8850676.28,100%,100%,59,59,59
